site_id,longitude,latitude,State,County,fraction_of_usable_area,power_curve,capacity,wind_speed,capacity_factor,full_timeseries_directory,full_timeseries_path
284,-81.478394,24.854034,Unknown,Unknown,1,offshore,16,6.52,0.237,0,0/284.nc
285,-81.459381,24.850868,Unknown,Unknown,1,offshore,16,6.53,0.237,0,0/285.nc
286,-81.440369,24.847702,Unknown,Unknown,1,offshore,16,6.53,0.237,0,0/286.nc
287,-81.421387,24.844528,Unknown,Unknown,1,offshore,16,6.54,0.238,0,0/287.nc
288,-97.208252,26.059063,Texas,Cameron,0.0801,2,2,8.18,0.506,0,0/288.nc
289,-97.07074,26.060822,Unknown,Unknown,1,offshore,16,8.27,0.38,0,0/289.nc
290,-97.051086,26.06105,Unknown,Unknown,1,offshore,16,8.27,0.379,0,0/290.nc
291,-97.01178,26.061504,Unknown,Unknown,1,offshore,16,8.24,0.377,0,0/291.nc
292,-96.992157,26.061729,Unknown,Unknown,1,offshore,16,8.22,0.375,0,0/292.nc
293,-96.972504,26.061947,Unknown,Unknown,1,offshore,16,8.21,0.374,0,0/293.nc
294,-82.236511,24.994568,Unknown,Unknown,1,offshore,16,6.32,0.223,0,0/294.nc
295,-82.064941,24.9674,Unknown,Unknown,1,offshore,16,6.33,0.224,0,0/295.nc
296,-82.045868,24.964348,Unknown,Unknown,1,offshore,16,6.34,0.224,0,0/296.nc
297,-82.026825,24.961327,Unknown,Unknown,1,offshore,16,6.34,0.225,0,0/297.nc
298,-82.007751,24.958267,Unknown,Unknown,1,offshore,16,6.34,0.225,0,0/298.nc
299,-81.988708,24.9552,Unknown,Unknown,1,offshore,16,6.35,0.225,0,0/299.nc
300,-81.969666,24.952148,Unknown,Unknown,1,offshore,16,6.35,0.225,0,0/300.nc
301,-81.950623,24.949089,Unknown,Unknown,1,offshore,16,6.35,0.226,0,0/301.nc
302,-81.93158,24.94603,Unknown,Unknown,1,offshore,16,6.36,0.226,0,0/302.nc
303,-81.912506,24.942963,Unknown,Unknown,1,offshore,16,6.36,0.226,0,0/303.nc
304,-81.893463,24.939888,Unknown,Unknown,1,offshore,16,6.36,0.227,0,0/304.nc
305,-81.87442,24.936813,Unknown,Unknown,1,offshore,16,6.37,0.227,0,0/305.nc
306,-81.855377,24.933739,Unknown,Unknown,1,offshore,16,6.37,0.228,0,0/306.nc
307,-81.836365,24.930656,Unknown,Unknown,1,offshore,16,6.38,0.228,0,0/307.nc
308,-81.817322,24.927559,Unknown,Unknown,1,offshore,16,6.38,0.228,0,0/308.nc
309,-81.798279,24.924469,Unknown,Unknown,1,offshore,16,6.39,0.228,0,0/309.nc
310,-81.722137,24.912064,Unknown,Unknown,1,offshore,16,6.41,0.23,0,0/310.nc
311,-81.703125,24.908943,Unknown,Unknown,1,offshore,16,6.42,0.231,0,0/311.nc
312,-81.684082,24.90583,Unknown,Unknown,1,offshore,16,6.42,0.231,0,0/312.nc
313,-81.66507,24.90271,Unknown,Unknown,1,offshore,16,6.43,0.231,0,0/313.nc
314,-81.646027,24.89959,Unknown,Unknown,1,offshore,16,6.44,0.232,0,0/314.nc
315,-81.569946,24.887039,Unknown,Unknown,1,offshore,16,6.47,0.233,0,0/315.nc
316,-81.550934,24.883896,Unknown,Unknown,1,offshore,16,6.48,0.234,0,0/316.nc
317,-81.531921,24.880745,Unknown,Unknown,1,offshore,16,6.49,0.235,0,0/317.nc
318,-81.512909,24.877594,Unknown,Unknown,1,offshore,16,6.49,0.235,0,0/318.nc
319,-81.493896,24.874443,Unknown,Unknown,1,offshore,16,6.5,0.236,0,0/319.nc
320,-81.474915,24.871284,Unknown,Unknown,1,offshore,16,6.51,0.236,0,0/320.nc
321,-81.455872,24.868103,Unknown,Unknown,1,offshore,16,6.51,0.236,0,0/321.nc
322,-81.43689,24.864952,Unknown,Unknown,1,offshore,16,6.52,0.237,0,0/322.nc
323,-81.417877,24.861763,Unknown,Unknown,1,offshore,16,6.52,0.237,0,0/323.nc
324,-81.398865,24.858597,Unknown,Unknown,1,offshore,16,6.53,0.237,0,0/324.nc
325,-81.379883,24.855423,Unknown,Unknown,1,offshore,16,6.53,0.238,0,0/325.nc
326,-81.36087,24.852226,Unknown,Unknown,1,offshore,16,6.54,0.238,0,0/326.nc
327,-97.070984,26.078461,Unknown,Unknown,1,offshore,16,8.27,0.38,0,0/327.nc
328,-97.051331,26.078701,Unknown,Unknown,1,offshore,16,8.26,0.379,0,0/328.nc
329,-97.031677,26.078926,Unknown,Unknown,1,offshore,16,8.25,0.378,0,0/329.nc
330,-97.012054,26.079151,Unknown,Unknown,1,offshore,16,8.24,0.377,0,0/330.nc
331,-96.992401,26.079376,Unknown,Unknown,1,offshore,16,8.22,0.375,0,0/331.nc
332,-96.972748,26.079597,Unknown,Unknown,1,offshore,16,8.21,0.374,0,0/332.nc
333,-82.061584,24.984673,Unknown,Unknown,1,offshore,16,6.32,0.223,0,0/333.nc
334,-82.042511,24.981636,Unknown,Unknown,1,offshore,16,6.32,0.224,0,0/334.nc
335,-82.023468,24.978577,Unknown,Unknown,1,offshore,16,6.32,0.224,0,0/335.nc
336,-82.004395,24.97554,Unknown,Unknown,1,offshore,16,6.33,0.224,0,0/336.nc
337,-81.985352,24.972481,Unknown,Unknown,1,offshore,16,6.33,0.224,0,0/337.nc
338,-81.966278,24.969421,Unknown,Unknown,1,offshore,16,6.33,0.224,0,0/338.nc
339,-81.947235,24.966362,Unknown,Unknown,1,offshore,16,6.34,0.225,0,0/339.nc
340,-81.928162,24.963295,Unknown,Unknown,1,offshore,16,6.34,0.225,0,0/340.nc
341,-81.909119,24.96022,Unknown,Unknown,1,offshore,16,6.35,0.225,0,0/341.nc
342,-81.890076,24.957153,Unknown,Unknown,1,offshore,16,6.35,0.226,0,0/342.nc
343,-81.871033,24.954086,Unknown,Unknown,1,offshore,16,6.36,0.226,0,0/343.nc
344,-81.85199,24.951012,Unknown,Unknown,1,offshore,16,6.36,0.227,0,0/344.nc
345,-81.832947,24.947914,Unknown,Unknown,1,offshore,16,6.37,0.227,0,0/345.nc
346,-81.813904,24.944824,Unknown,Unknown,1,offshore,16,6.37,0.227,0,0/346.nc
347,-81.718719,24.929314,Unknown,Unknown,1,offshore,16,6.4,0.229,0,0/347.nc
348,-81.699677,24.926201,Unknown,Unknown,1,offshore,16,6.41,0.23,0,0/348.nc
349,-81.680664,24.923088,Unknown,Unknown,1,offshore,16,6.41,0.23,0,0/349.nc
350,-81.661621,24.919968,Unknown,Unknown,1,offshore,16,6.42,0.231,0,0/350.nc
351,-81.642578,24.91684,Unknown,Unknown,1,offshore,16,6.43,0.231,0,0/351.nc
352,-81.566498,24.904289,Unknown,Unknown,1,offshore,16,6.46,0.233,0,0/352.nc
353,-81.547485,24.901146,Unknown,Unknown,1,offshore,16,6.47,0.233,0,0/353.nc
354,-81.528442,24.898003,Unknown,Unknown,1,offshore,16,6.47,0.234,0,0/354.nc
355,-81.50943,24.894859,Unknown,Unknown,1,offshore,16,6.48,0.234,0,0/355.nc
356,-81.490417,24.891693,Unknown,Unknown,1,offshore,16,6.49,0.235,0,0/356.nc
357,-81.471405,24.888519,Unknown,Unknown,1,offshore,16,6.49,0.235,0,0/357.nc
358,-81.452393,24.885368,Unknown,Unknown,1,offshore,16,6.5,0.235,0,0/358.nc
359,-81.43338,24.882187,Unknown,Unknown,1,offshore,16,6.5,0.236,0,0/359.nc
360,-81.414368,24.879021,Unknown,Unknown,1,offshore,16,6.51,0.236,0,0/360.nc
361,-81.395386,24.875832,Unknown,Unknown,1,offshore,16,6.52,0.237,0,0/361.nc
362,-81.376373,24.872658,Unknown,Unknown,1,offshore,16,6.52,0.237,0,0/362.nc
363,-81.357361,24.869469,Unknown,Unknown,1,offshore,16,6.53,0.237,0,0/363.nc
364,-81.338379,24.86628,Unknown,Unknown,1,offshore,16,6.53,0.238,0,0/364.nc
365,-81.319366,24.863075,Unknown,Unknown,1,offshore,16,6.54,0.238,0,0/365.nc
366,-81.300354,24.859886,Unknown,Unknown,1,offshore,16,6.54,0.239,0,0/366.nc
367,-98.073364,26.078449,Texas,Hidalgo,0.9851,2,16,7.17,0.363,0,0/367.nc
368,-97.090912,26.095871,Unknown,Unknown,1,offshore,16,8.28,0.382,0,0/368.nc
369,-97.071259,26.096119,Unknown,Unknown,1,offshore,16,8.27,0.38,0,0/369.nc
370,-97.051605,26.096352,Unknown,Unknown,1,offshore,16,8.26,0.379,0,0/370.nc
371,-97.012299,26.096802,Unknown,Unknown,1,offshore,16,8.23,0.377,0,0/371.nc
372,-96.992645,26.097027,Unknown,Unknown,1,offshore,16,8.22,0.375,0,0/372.nc
373,-96.972992,26.097244,Unknown,Unknown,1,offshore,16,8.21,0.374,0,0/373.nc
374,-82.382599,25.05304,Unknown,Unknown,1,offshore,16,6.3,0.22,0,0/374.nc
375,-82.363495,25.050064,Unknown,Unknown,1,offshore,16,6.3,0.22,0,0/375.nc
376,-82.344421,25.047089,Unknown,Unknown,1,offshore,16,6.3,0.22,0,0/376.nc
377,-82.325317,25.044106,Unknown,Unknown,1,offshore,16,6.29,0.22,0,0/377.nc
378,-82.077301,25.004997,Unknown,Unknown,1,offshore,16,6.3,0.222,0,0/378.nc
379,-82.058228,25.001953,Unknown,Unknown,1,offshore,16,6.31,0.222,0,0/379.nc
380,-82.039154,24.998909,Unknown,Unknown,1,offshore,16,6.31,0.223,0,0/380.nc
381,-82.020081,24.995865,Unknown,Unknown,1,offshore,16,6.31,0.223,0,0/381.nc
382,-82.001038,24.992813,Unknown,Unknown,1,offshore,16,6.31,0.223,0,0/382.nc
383,-81.981964,24.989761,Unknown,Unknown,1,offshore,16,6.32,0.223,0,0/383.nc
384,-81.962921,24.986694,Unknown,Unknown,1,offshore,16,6.32,0.224,0,0/384.nc
385,-81.943848,24.983643,Unknown,Unknown,1,offshore,16,6.32,0.224,0,0/385.nc
386,-81.924805,24.980576,Unknown,Unknown,1,offshore,16,6.33,0.224,0,0/386.nc
387,-81.905731,24.977501,Unknown,Unknown,1,offshore,16,6.33,0.224,0,0/387.nc
388,-81.886688,24.974426,Unknown,Unknown,1,offshore,16,6.34,0.225,0,0/388.nc
389,-81.867645,24.971352,Unknown,Unknown,1,offshore,16,6.34,0.225,0,0/389.nc
390,-81.848572,24.968269,Unknown,Unknown,1,offshore,16,6.35,0.225,0,0/390.nc
391,-81.829529,24.965179,Unknown,Unknown,1,offshore,16,6.35,0.226,0,0/391.nc
392,-81.715271,24.946594,Unknown,Unknown,1,offshore,16,6.39,0.228,0,0/392.nc
393,-81.696228,24.943459,Unknown,Unknown,1,offshore,16,6.4,0.229,0,0/393.nc
394,-81.677185,24.940338,Unknown,Unknown,1,offshore,16,6.4,0.229,0,0/394.nc
395,-81.658173,24.937218,Unknown,Unknown,1,offshore,16,6.41,0.23,0,0/395.nc
396,-81.63913,24.934097,Unknown,Unknown,1,offshore,16,6.41,0.23,0,0/396.nc
397,-81.544006,24.918411,Unknown,Unknown,1,offshore,16,6.45,0.232,0,0/397.nc
398,-81.524963,24.915253,Unknown,Unknown,1,offshore,16,6.46,0.233,0,0/398.nc
399,-81.505951,24.912094,Unknown,Unknown,1,offshore,16,6.47,0.233,0,0/399.nc
400,-81.486938,24.908936,Unknown,Unknown,1,offshore,16,6.47,0.234,0,0/400.nc
401,-81.467926,24.905777,Unknown,Unknown,1,offshore,16,6.48,0.234,0,0/401.nc
402,-81.448914,24.902611,Unknown,Unknown,1,offshore,16,6.48,0.234,0,0/402.nc
403,-81.429871,24.899445,Unknown,Unknown,1,offshore,16,6.49,0.235,0,0/403.nc
404,-81.391846,24.893074,Unknown,Unknown,1,offshore,16,6.5,0.236,0,0/404.nc
405,-81.372864,24.8899,Unknown,Unknown,1,offshore,16,6.51,0.236,0,0/405.nc
406,-81.353851,24.886711,Unknown,Unknown,1,offshore,16,6.51,0.236,0,0/406.nc
407,-81.334839,24.883522,Unknown,Unknown,1,offshore,16,6.52,0.237,0,0/407.nc
408,-81.315826,24.88031,Unknown,Unknown,1,offshore,16,6.52,0.237,0,0/408.nc
409,-81.296844,24.877129,Unknown,Unknown,1,offshore,16,6.53,0.238,0,0/409.nc
410,-97.091187,26.113537,Unknown,Unknown,1,offshore,16,8.28,0.382,0,0/410.nc
411,-97.071533,26.11377,Unknown,Unknown,1,offshore,16,8.27,0.38,0,0/411.nc
412,-97.051849,26.113998,Unknown,Unknown,1,offshore,16,8.26,0.379,0,0/412.nc
413,-97.012543,26.114456,Unknown,Unknown,1,offshore,16,8.23,0.377,0,0/413.nc
414,-96.992889,26.114681,Unknown,Unknown,1,offshore,16,8.22,0.375,0,0/414.nc
415,-96.973206,26.114902,Unknown,Unknown,1,offshore,16,8.2,0.374,0,0/415.nc
416,-96.953552,26.115105,Unknown,Unknown,1,offshore,16,8.19,0.373,0,0/416.nc
417,-89.652649,25.893867,Unknown,Unknown,1,offshore,16,6.94,0.27,0,0/417.nc
418,-82.379333,25.070343,Unknown,Unknown,1,offshore,16,6.28,0.219,0,0/418.nc
419,-82.360229,25.067368,Unknown,Unknown,1,offshore,16,6.28,0.219,0,0/419.nc
420,-82.341125,25.064377,Unknown,Unknown,1,offshore,16,6.28,0.219,0,0/420.nc
421,-82.322021,25.061409,Unknown,Unknown,1,offshore,16,6.28,0.219,0,0/421.nc
422,-82.302948,25.058418,Unknown,Unknown,1,offshore,16,6.28,0.22,0,0/422.nc
423,-82.073944,25.02227,Unknown,Unknown,1,offshore,16,6.29,0.221,0,0/423.nc
424,-82.054871,25.019226,Unknown,Unknown,1,offshore,16,6.29,0.221,0,0/424.nc
425,-82.035797,25.016197,Unknown,Unknown,1,offshore,16,6.3,0.222,0,0/425.nc
426,-82.016724,25.013153,Unknown,Unknown,1,offshore,16,6.3,0.222,0,0/426.nc
427,-81.997681,25.010094,Unknown,Unknown,1,offshore,16,6.3,0.222,0,0/427.nc
428,-81.978607,25.007034,Unknown,Unknown,1,offshore,16,6.3,0.222,0,0/428.nc
429,-81.959534,25.003975,Unknown,Unknown,1,offshore,16,6.31,0.223,0,0/429.nc
430,-81.94046,25.000916,Unknown,Unknown,1,offshore,16,6.31,0.223,0,0/430.nc
431,-81.921417,24.997849,Unknown,Unknown,1,offshore,16,6.31,0.223,0,0/431.nc
432,-81.902344,24.994781,Unknown,Unknown,1,offshore,16,6.32,0.223,0,0/432.nc
433,-81.883301,24.991707,Unknown,Unknown,1,offshore,16,6.32,0.224,0,0/433.nc
434,-81.483459,24.926193,Unknown,Unknown,1,offshore,16,6.46,0.233,0,0/434.nc
435,-81.464417,24.923019,Unknown,Unknown,1,offshore,16,6.46,0.233,0,0/435.nc
436,-81.388367,24.910332,Unknown,Unknown,1,offshore,16,6.49,0.235,0,0/436.nc
437,-81.369324,24.907143,Unknown,Unknown,1,offshore,16,6.49,0.235,0,0/437.nc
438,-81.350342,24.903954,Unknown,Unknown,1,offshore,16,6.5,0.235,0,0/438.nc
439,-81.331329,24.900757,Unknown,Unknown,1,offshore,16,6.51,0.236,0,0/439.nc
440,-81.312317,24.89756,Unknown,Unknown,1,offshore,16,6.51,0.236,0,0/440.nc
441,-97.012787,26.132107,Unknown,Unknown,1,offshore,16,8.23,0.377,0,0/441.nc
442,-96.993134,26.132332,Unknown,Unknown,1,offshore,16,8.21,0.375,0,0/442.nc
443,-96.97345,26.132557,Unknown,Unknown,1,offshore,16,8.2,0.374,0,0/443.nc
444,-96.953796,26.132763,Unknown,Unknown,1,offshore,16,8.19,0.373,0,0/444.nc
445,-82.376038,25.087639,Unknown,Unknown,1,offshore,16,6.27,0.218,0,0/445.nc
446,-82.33783,25.081688,Unknown,Unknown,1,offshore,16,6.27,0.218,0,0/446.nc
447,-82.318726,25.078697,Unknown,Unknown,1,offshore,16,6.27,0.219,0,0/447.nc
448,-82.299622,25.075714,Unknown,Unknown,1,offshore,16,6.27,0.219,0,0/448.nc
449,-82.070587,25.039566,Unknown,Unknown,1,offshore,16,6.28,0.22,0,0/449.nc
450,-82.051514,25.036514,Unknown,Unknown,1,offshore,16,6.28,0.221,0,0/450.nc
451,-82.03244,25.033478,Unknown,Unknown,1,offshore,16,6.28,0.221,0,0/451.nc
452,-82.013367,25.030426,Unknown,Unknown,1,offshore,16,6.28,0.221,0,0/452.nc
453,-81.994293,25.027382,Unknown,Unknown,1,offshore,16,6.29,0.221,0,0/453.nc
454,-81.97522,25.024315,Unknown,Unknown,1,offshore,16,6.29,0.221,0,0/454.nc
455,-81.956146,25.021248,Unknown,Unknown,1,offshore,16,6.29,0.222,0,0/455.nc
456,-81.937073,25.018196,Unknown,Unknown,1,offshore,16,6.3,0.222,0,0/456.nc
457,-81.91803,25.015121,Unknown,Unknown,1,offshore,16,6.3,0.222,0,0/457.nc
458,-81.898956,25.012054,Unknown,Unknown,1,offshore,16,6.3,0.222,0,0/458.nc
459,-81.879883,25.008987,Unknown,Unknown,1,offshore,16,6.31,0.223,0,0/459.nc
460,-81.765564,24.99044,Unknown,Unknown,1,offshore,16,6.34,0.225,0,0/460.nc
461,-81.746521,24.987335,Unknown,Unknown,1,offshore,16,6.35,0.226,0,0/461.nc
462,-81.727448,24.984215,Unknown,Unknown,1,offshore,16,6.35,0.226,0,0/462.nc
463,-81.708405,24.98111,Unknown,Unknown,1,offshore,16,6.36,0.226,0,0/463.nc
464,-81.689362,24.977989,Unknown,Unknown,1,offshore,16,6.37,0.227,0,0/464.nc
465,-81.365845,24.924393,Unknown,Unknown,1,offshore,16,6.48,0.234,0,0/465.nc
466,-81.346802,24.921196,Unknown,Unknown,1,offshore,16,6.49,0.234,0,0/466.nc
467,-81.327789,24.918007,Unknown,Unknown,1,offshore,16,6.49,0.235,0,0/467.nc
468,-80.871948,24.840149,Unknown,Unknown,1,offshore,16,6.62,0.243,0,0/468.nc
469,-97.091705,26.148834,Unknown,Unknown,1,offshore,16,8.27,0.381,0,0/469.nc
470,-97.072052,26.149067,Unknown,Unknown,1,offshore,16,8.26,0.38,0,0/470.nc
471,-97.052368,26.149303,Unknown,Unknown,1,offshore,16,8.25,0.379,0,0/471.nc
472,-97.032715,26.149551,Unknown,Unknown,1,offshore,16,8.24,0.378,0,0/472.nc
473,-97.013031,26.149761,Unknown,Unknown,1,offshore,16,8.22,0.376,0,0/473.nc
474,-96.993378,26.149994,Unknown,Unknown,1,offshore,16,8.21,0.375,0,0/474.nc
475,-96.973694,26.1502,Unknown,Unknown,1,offshore,16,8.2,0.374,0,0/475.nc
476,-96.954041,26.15041,Unknown,Unknown,1,offshore,16,8.19,0.373,0,0/476.nc
477,-82.334534,25.098976,Unknown,Unknown,1,offshore,16,6.25,0.218,0,0/477.nc
478,-82.31543,25.095993,Unknown,Unknown,1,offshore,16,6.25,0.218,0,0/478.nc
479,-82.296326,25.093018,Unknown,Unknown,1,offshore,16,6.25,0.218,0,0/479.nc
480,-82.048157,25.053795,Unknown,Unknown,1,offshore,16,6.27,0.22,0,0/480.nc
481,-82.029083,25.050743,Unknown,Unknown,1,offshore,16,6.27,0.22,0,0/481.nc
482,-82.01001,25.047714,Unknown,Unknown,1,offshore,16,6.27,0.22,0,0/482.nc
483,-81.990906,25.044655,Unknown,Unknown,1,offshore,16,6.27,0.22,0,0/483.nc
484,-81.971863,25.041595,Unknown,Unknown,1,offshore,16,6.28,0.22,0,0/484.nc
485,-81.952759,25.038536,Unknown,Unknown,1,offshore,16,6.28,0.221,0,0/485.nc
486,-81.933716,25.035469,Unknown,Unknown,1,offshore,16,6.28,0.221,0,0/486.nc
487,-81.914642,25.032402,Unknown,Unknown,1,offshore,16,6.29,0.221,0,0/487.nc
488,-81.895569,25.029335,Unknown,Unknown,1,offshore,16,6.29,0.222,0,0/488.nc
489,-81.762146,25.007698,Unknown,Unknown,1,offshore,16,6.33,0.224,0,0/489.nc
490,-81.743073,25.004601,Unknown,Unknown,1,offshore,16,6.34,0.225,0,0/490.nc
491,-81.72403,25.001495,Unknown,Unknown,1,offshore,16,6.34,0.225,0,0/491.nc
492,-81.704956,24.998367,Unknown,Unknown,1,offshore,16,6.35,0.225,0,0/492.nc
493,-81.685913,24.995255,Unknown,Unknown,1,offshore,16,6.35,0.226,0,0/493.nc
494,-98.31134,26.143227,Texas,Hidalgo,0.9475,2,16,7.06,0.358,0,0/494.nc
495,-98.075409,26.14904,Texas,Hidalgo,0.9883,2,16,7.16,0.364,0,0/495.nc
496,-97.09198,26.166496,Unknown,Unknown,1,offshore,16,8.27,0.381,0,0/496.nc
497,-97.072296,26.166729,Unknown,Unknown,1,offshore,16,8.26,0.38,0,0/497.nc
498,-97.052643,26.166969,Unknown,Unknown,1,offshore,16,8.25,0.379,0,0/498.nc
499,-97.032959,26.167187,Unknown,Unknown,1,offshore,16,8.23,0.377,0,0/499.nc
500,-97.013306,26.167419,Unknown,Unknown,1,offshore,16,8.22,0.376,1,1/500.nc
501,-96.993622,26.167637,Unknown,Unknown,1,offshore,16,8.21,0.375,1,1/501.nc
502,-96.973938,26.167862,Unknown,Unknown,1,offshore,16,8.2,0.374,1,1/502.nc
503,-96.954285,26.168068,Unknown,Unknown,1,offshore,16,8.19,0.373,1,1/503.nc
504,-82.331238,25.116287,Unknown,Unknown,1,offshore,16,6.24,0.217,1,1/504.nc
505,-82.312134,25.113312,Unknown,Unknown,1,offshore,16,6.24,0.217,1,1/505.nc
506,-82.29303,25.110306,Unknown,Unknown,1,offshore,16,6.24,0.217,1,1/506.nc
507,-82.0448,25.071083,Unknown,Unknown,1,offshore,16,6.25,0.219,1,1/507.nc
508,-82.025696,25.068031,Unknown,Unknown,1,offshore,16,6.25,0.219,1,1/508.nc
509,-82.006622,25.065002,Unknown,Unknown,1,offshore,16,6.26,0.219,1,1/509.nc
510,-81.987549,25.061935,Unknown,Unknown,1,offshore,16,6.26,0.219,1,1/510.nc
511,-81.968475,25.058876,Unknown,Unknown,1,offshore,16,6.26,0.22,1,1/511.nc
512,-81.949402,25.055809,Unknown,Unknown,1,offshore,16,6.27,0.22,1,1/512.nc
513,-81.930328,25.052742,Unknown,Unknown,1,offshore,16,6.27,0.22,1,1/513.nc
514,-81.911255,25.049683,Unknown,Unknown,1,offshore,16,6.28,0.22,1,1/514.nc
515,-81.892181,25.0466,Unknown,Unknown,1,offshore,16,6.28,0.221,1,1/515.nc
516,-81.758698,25.024971,Unknown,Unknown,1,offshore,16,6.32,0.223,1,1/516.nc
517,-81.739655,25.021858,Unknown,Unknown,1,offshore,16,6.32,0.224,1,1/517.nc
518,-81.720581,25.018745,Unknown,Unknown,1,offshore,16,6.33,0.224,1,1/518.nc
519,-81.701538,25.01564,Unknown,Unknown,1,offshore,16,6.33,0.224,1,1/519.nc
520,-81.682495,25.01252,Unknown,Unknown,1,offshore,16,6.34,0.225,1,1/520.nc
521,-97.367737,26.180355,Texas,Cameron,1,2,16,7.63,0.405,1,1/521.nc
522,-97.092255,26.184147,Unknown,Unknown,1,offshore,16,8.26,0.381,1,1/522.nc
523,-97.072571,26.184399,Unknown,Unknown,1,offshore,16,8.25,0.38,1,1/523.nc
524,-97.052887,26.184624,Unknown,Unknown,1,offshore,16,8.24,0.378,1,1/524.nc
525,-97.033203,26.184856,Unknown,Unknown,1,offshore,16,8.23,0.377,1,1/525.nc
526,-97.01355,26.185081,Unknown,Unknown,1,offshore,16,8.22,0.376,1,1/526.nc
527,-96.993866,26.185307,Unknown,Unknown,1,offshore,16,8.21,0.375,1,1/527.nc
528,-96.974182,26.18552,Unknown,Unknown,1,offshore,16,8.19,0.374,1,1/528.nc
529,-96.954498,26.185738,Unknown,Unknown,1,offshore,16,8.18,0.373,1,1/529.nc
530,-82.327942,25.133591,Unknown,Unknown,1,offshore,16,6.23,0.216,1,1/530.nc
531,-82.308838,25.1306,Unknown,Unknown,1,offshore,16,6.23,0.216,1,1/531.nc
532,-82.289734,25.127609,Unknown,Unknown,1,offshore,16,6.23,0.216,1,1/532.nc
533,-82.022339,25.085327,Unknown,Unknown,1,offshore,16,6.24,0.218,1,1/533.nc
534,-82.003265,25.082275,Unknown,Unknown,1,offshore,16,6.24,0.218,1,1/534.nc
535,-81.984192,25.079224,Unknown,Unknown,1,offshore,16,6.25,0.218,1,1/535.nc
536,-81.965088,25.076157,Unknown,Unknown,1,offshore,16,6.25,0.219,1,1/536.nc
537,-81.946014,25.07309,Unknown,Unknown,1,offshore,16,6.25,0.219,1,1/537.nc
538,-81.926941,25.070023,Unknown,Unknown,1,offshore,16,6.26,0.219,1,1/538.nc
539,-81.907837,25.066963,Unknown,Unknown,1,offshore,16,6.26,0.22,1,1/539.nc
540,-81.75528,25.042252,Unknown,Unknown,1,offshore,16,6.3,0.222,1,1/540.nc
541,-81.736206,25.039139,Unknown,Unknown,1,offshore,16,6.31,0.223,1,1/541.nc
542,-81.717163,25.036026,Unknown,Unknown,1,offshore,16,6.32,0.223,1,1/542.nc
543,-81.69809,25.032913,Unknown,Unknown,1,offshore,16,6.32,0.224,1,1/543.nc
544,-81.679016,25.029793,Unknown,Unknown,1,offshore,16,6.33,0.224,1,1/544.nc
545,-80.994019,24.914772,Unknown,Unknown,1,offshore,16,6.56,0.239,1,1/545.nc
546,-97.092529,26.201809,Unknown,Unknown,1,offshore,16,8.26,0.381,1,1/546.nc
547,-97.072845,26.202049,Unknown,Unknown,1,offshore,16,8.25,0.379,1,1/547.nc
548,-97.053162,26.202282,Unknown,Unknown,1,offshore,16,8.24,0.378,1,1/548.nc
549,-97.033478,26.202507,Unknown,Unknown,1,offshore,16,8.22,0.377,1,1/549.nc
550,-97.013794,26.202736,Unknown,Unknown,1,offshore,16,8.21,0.376,1,1/550.nc
551,-96.99411,26.202957,Unknown,Unknown,1,offshore,16,8.2,0.375,1,1/551.nc
552,-96.974426,26.203167,Unknown,Unknown,1,offshore,16,8.19,0.374,1,1/552.nc
553,-96.954742,26.203392,Unknown,Unknown,1,offshore,16,8.18,0.373,1,1/553.nc
554,-82.343781,25.15387,Unknown,Unknown,1,offshore,16,6.22,0.215,1,1/554.nc
555,-82.324646,25.150887,Unknown,Unknown,1,offshore,16,6.22,0.215,1,1/555.nc
556,-82.305542,25.147903,Unknown,Unknown,1,offshore,16,6.22,0.215,1,1/556.nc
557,-81.961731,25.093445,Unknown,Unknown,1,offshore,16,6.24,0.218,1,1/557.nc
558,-81.751831,25.059525,Unknown,Unknown,1,offshore,16,6.29,0.221,1,1/558.nc
559,-81.732788,25.056412,Unknown,Unknown,1,offshore,16,6.3,0.222,1,1/559.nc
560,-81.713715,25.053291,Unknown,Unknown,1,offshore,16,6.3,0.222,1,1/560.nc
561,-81.694641,25.050179,Unknown,Unknown,1,offshore,16,6.31,0.223,1,1/561.nc
562,-81.675598,25.04705,Unknown,Unknown,1,offshore,16,6.32,0.223,1,1/562.nc
563,-81.009399,24.93528,Unknown,Unknown,1,offshore,16,6.55,0.237,1,1/563.nc
564,-80.990417,24.931999,Unknown,Unknown,1,offshore,16,6.55,0.238,1,1/564.nc
565,-80.971405,24.928741,Unknown,Unknown,1,offshore,16,6.56,0.238,1,1/565.nc
566,-97.092773,26.219471,Unknown,Unknown,1,offshore,16,8.25,0.38,1,1/566.nc
567,-97.07309,26.219711,Unknown,Unknown,1,offshore,16,8.24,0.379,1,1/567.nc
568,-97.053406,26.219944,Unknown,Unknown,1,offshore,16,8.23,0.378,1,1/568.nc
569,-97.033722,26.220169,Unknown,Unknown,1,offshore,16,8.22,0.377,1,1/569.nc
570,-97.014038,26.220402,Unknown,Unknown,1,offshore,16,8.21,0.376,1,1/570.nc
571,-96.994354,26.220627,Unknown,Unknown,1,offshore,16,8.2,0.375,1,1/571.nc
572,-96.97467,26.220837,Unknown,Unknown,1,offshore,16,8.19,0.374,1,1/572.nc
573,-96.954956,26.221058,Unknown,Unknown,1,offshore,16,8.18,0.373,1,1/573.nc
