board,NS,EW,bid,by,lead,tricks,score,NS_pts,EW_pts
43,17,80,3NT,S,1♠0,9,400,64.00,98.00
43,21,70,3NT,S,J♣,10,430,122.00,40.00
43,25,60,4♥,N,J♠,10,420,84.00,78.00
43,32,90,3NT,S,8♣,8,-50,13.00,149.00
43,37,103,3NT,N,A♥,10,430,122.00,40.00
43,40,4,3NT,S,J♣,10,430,122.00,40.00
43,42,130,3NT,S,J♣,9,400,64.00,98.00
43,47,16,3NT,S,J♣,11,460,158.00,4.00
43,52,7,3NT,S,J♣,10,430,122.00,40.00
43,55,105,2♠,S,J♣,8,110,24.00,138.00
43,57,92,3NT,S,5♠,9,400,64.00,98.00
43,59,141,3NT,S,J♣,10,430,122.00,40.00
43,64,24,3NT,S,J♣,8,-50,13.00,149.00
43,66,83,3NT,S,J♣,12,490,162.00,0.00
43,73,161,3NT,S,9♠,8,-50,13.00,149.00
43,75,145,3NT,N,4♣,8,-50,13.00,149.00
43,77,1,3♠,S,J♣,10,170,40.00,122.00
43,82,102,3NT,S,J♣,10,430,122.00,40.00
43,85,35,3NT,S,J♣,8,-50,13.00,149.00
43,91,158,3NT,S,J♣,10,430,122.00,40.00
43,95,26,3NT,S,J♣,10,430,122.00,40.00
43,97,43,3NT,N,2♣,9,400,64.00,98.00
43,106,148,4♠,S,5♠,8,-100,1.00,161.00
43,108,72,3NT,S,1♠0,10,430,122.00,40.00
43,111,135,3NT,S,J♣,9,400,64.00,98.00
43,113,51,2NT,S,J♣,11,210,48.00,114.00
43,115,118,3NT,S,J♣,9,400,64.00,98.00
43,117,33,3♠,S,J♣,10,170,40.00,122.00
43,122,100,3♠,S,1♠0,10,170,40.00,122.00
43,126,147,3NT,S,1♠0,10,430,122.00,40.00
43,129,30,3NT,N,4♣,9,400,64.00,98.00
43,133,36,3NT,S,J♣,8,-50,13.00,149.00
43,137,144,3NT,S,9♠,10,430,122.00,40.00
43,140,2,3NT,N,4♣,8,-50,13.00,149.00
43,146,8,3NT,N,4♣,9,400,64.00,98.00
43,152,143,3NT,S,1♠0,10,430,122.00,40.00
43,157,139,3NT,S,J♣,10,430,122.00,40.00
43,163,23,2♥,S,1♠0,9,140,29.00,133.00
43,3,120,3♠,S,J♣,9,140,29.00,133.00
43,9,134,4♠,S,J♣,10,420,84.00,78.00
43,13,88,3NT,S,4♦,10,430,122.00,40.00
43,15,54,3NT,N,2♣,9,400,64.00,98.00
43,19,86,3NT,S,J♣,10,430,122.00,40.00
43,22,5,2♥,N,6♥,10,170,40.00,122.00
43,29,151,3NT,S,1♠0,9,400,64.00,98.00
43,34,132,3NT,S,8♣,10,430,122.00,40.00
43,39,28,3♠,S,J♣,10,170,40.00,122.00
43,41,71,6♥,N,A♥,10,-100,1.00,161.00
43,46,87,3NT,N,2♣,8,-50,13.00,149.00
43,49,10,3NT,S,J♣,11,460,158.00,4.00
43,53,98,3♥,N,4♣,10,170,40.00,122.00
43,56,27,3NT,S,1♠0,10,430,122.00,40.00
43,58,109,3NT,N,4♣,9,400,64.00,98.00
43,63,48,3NT,S,J♣,10,430,122.00,40.00
43,65,153,3NT,N,4♣,8,-50,13.00,149.00
43,68,12,3NT,S,1♠0,9,400,64.00,98.00
43,74,101,3NT,N,4♣,10,430,122.00,40.00
43,76,67,4♥,N,A♥,10,420,84.00,78.00
43,79,44,1♠,S,J♣,10,170,40.00,122.00
43,84,78,3NT,S,1♠0,10,430,122.00,40.00
43,89,61,3NT,S,J♣,10,430,122.00,40.00
43,93,160,3♠,S,J♣,9,140,29.00,133.00
43,96,104,3NT,S,J♣,10,430,122.00,40.00
43,99,20,3NT,S,1♠0,9,400,64.00,98.00
43,107,50,2♠,S,1♠0,9,140,29.00,133.00
43,110,45,3NT,N,2♣,10,430,122.00,40.00
43,112,124,4♥,N,4♣,9,-50,13.00,149.00
43,114,150,3NT,S,9♠,11,460,158.00,4.00
43,116,62,3NT,S,J♣,9,400,64.00,98.00
43,121,164,3NT,S,6♥,10,430,122.00,40.00
43,125,81,4♥,N,4♣,10,420,84.00,78.00
43,127,119,3NT,S,1♣0,10,430,122.00,40.00
43,131,31,3NT,N,1♠0,10,430,122.00,40.00
43,136,94,3NT,S,1♠0,10,430,122.00,40.00
43,138,69,3NT,S,J♣,10,430,122.00,40.00
43,142,38,3NT,S,8♣,9,400,64.00,98.00
43,149,155,4♠,S,J♣,10,420,84.00,78.00
43,156,128,3NT,S,J♣,10,430,122.00,40.00
43,162,154,3NT,S,J♣,10,430,122.00,40.00
44,6,159,4♠,N,8♣,11,650,89.00,73.00
44,11,18,4♠,N,8♣,12,680,137.00,25.00
44,14,123,6♠,N,4♦,11,-100,22.00,140.00
44,17,80,5♠,N,2♦,11,650,89.00,73.00
44,21,70,3NT,S,3♣,8,-100,22.00,140.00
44,25,60,3NT,S,7♣,12,690,152.00,10.00
44,32,90,3NT,S,3♣,12,690,152.00,10.00
44,37,103,5♠,N,4♦,11,650,89.00,73.00
44,40,4,4♠,N,2♣,12,680,137.00,25.00
44,42,130,4♠,N,4♦,11,650,89.00,73.00
44,47,16,4♠,N,4♦,11,650,89.00,73.00
44,52,7,4♠,N,8♥,11,650,89.00,73.00
44,55,105,3NT,S,6♣,12,690,152.00,10.00
44,57,92,5♥,S,1♣0,10,-100,22.00,140.00
44,59,141,3NT,S,3♣,10,630,55.00,107.00
44,64,24,3♦,N,9♣,10,130,41.00,121.00
44,66,83,5♦,N,8♣,10,-100,22.00,140.00
44,73,161,3NT,S,7♣,12,690,152.00,10.00
44,75,145,3NT,S,3♦,11,660,125.00,37.00
44,77,1,3NT,S,7♣,10,630,55.00,107.00
44,82,102,4♠,N,2♣,11,650,89.00,73.00
44,85,35,5♣*,W,6♦,5,1400,162.00,0.00
44,91,158,5♠,N,8♣,11,650,89.00,73.00
44,95,26,6♠,N,2♣,11,-100,22.00,140.00
44,97,43,5♦,N,2♣,9,-200,2.00,160.00
44,106,148,6♠,N,4♦,11,-100,22.00,140.00
44,108,72,4♠,N,4♦,11,650,89.00,73.00
44,111,135,4♠,N,4♦,11,650,89.00,73.00
44,113,51,4♠,N,8♣,11,650,89.00,73.00
44,115,118,4♠,N,4♦,11,650,89.00,73.00
44,117,33,4♠,N,8♥,11,650,89.00,73.00
44,122,100,4♠,N,2♣,11,650,89.00,73.00
44,126,147,4♠,N,4♦,11,650,89.00,73.00
44,129,30,6♠,N,4♦,11,-100,22.00,140.00
44,133,36,3NT,S,7♣,10,630,55.00,107.00
44,137,144,5♠,N,4♦,11,650,89.00,73.00
44,140,2,4♠,N,2♣,10,620,48.00,114.00
44,146,8,4♠,N,5♣,11,650,89.00,73.00
44,152,143,3NT,S,3♣,11,660,125.00,37.00
44,157,139,6♠,N,4♦,11,-100,22.00,140.00
44,163,23,6♠,N,8♥,11,-100,22.00,140.00
44,3,120,4♠,N,2♠,11,650,89.00,73.00
44,9,134,4♠,N,4♦,11,650,89.00,73.00
44,13,88,5♠,N,K♣,11,650,89.00,73.00
44,15,54,3NT,S,6♣,10,630,55.00,107.00
44,19,86,4♠,N,4♦,11,650,89.00,73.00
44,22,5,6♠,N,4♦,11,-100,22.00,140.00
44,29,151,6♠,N,4♦,11,-100,22.00,140.00
44,34,132,4♠,N,5♣,11,650,89.00,73.00
44,39,28,3NT,S,7♣,9,600,44.00,118.00
44,41,71,6♠,N,8♥,11,-100,22.00,140.00
44,46,87,6♠,N,4♦,11,-100,22.00,140.00
44,49,10,4♠,N,4♦,10,620,48.00,114.00
44,53,98,4♠,N,4♦,11,650,89.00,73.00
44,56,27,4♠,N,J♣,9,-100,22.00,140.00
44,58,109,4♠,N,8♣,12,680,137.00,25.00
44,63,48,4♠,N,4♦,11,650,89.00,73.00
44,65,153,6♠,N,2♠,11,-100,22.00,140.00
44,68,12,4♠,N,3♥,11,650,89.00,73.00
44,74,101,4♠,N,5♦,10,620,48.00,114.00
44,76,67,4NT,S,3♣,12,690,152.00,10.00
44,79,44,3NT,S,7♣,11,660,125.00,37.00
44,84,78,3NT,S,3♣,12,690,152.00,10.00
44,89,61,4♦,N,9♣,10,130,41.00,121.00
44,93,160,4♠,N,5♣,11,650,89.00,73.00
44,96,104,3NT,S,3♣,12,690,152.00,10.00
44,99,20,3NT,S,3♦,12,690,152.00,10.00
44,107,50,4♠,N,8♣,12,680,137.00,25.00
44,110,45,4♠,N,2♦,11,650,89.00,73.00
44,112,124,4♠,N,8♣,11,650,89.00,73.00
44,114,150,4♥,S,3♣,12,680,137.00,25.00
44,116,62,4♠,N,4♦,11,650,89.00,73.00
44,121,164,6♠,N,4♦,11,-100,22.00,140.00
44,125,81,3NT,S,7♣,11,660,125.00,37.00
44,127,119,3NT,S,7♦,11,660,125.00,37.00
44,131,31,4♠,N,4♦,11,650,89.00,73.00
44,136,94,3NT,S,7♣,11,660,125.00,37.00
44,138,69,3NT,S,3♣,12,690,152.00,10.00
44,142,38,6♠,N,9♣,10,-200,2.00,160.00
44,149,155,6♦,N,5♣,11,-100,22.00,140.00
44,156,128,6♠,N,8♥,10,-200,2.00,160.00
44,162,154,4♠,N,K♣,12,680,137.00,25.00
45,6,159,3♦,E,A♦,7,200,115.00,47.00
45,11,18,5♦,S,2♥,9,-200,1.00,161.00
45,14,123,3♦,S,2♥,10,130,52.00,110.00
45,17,80,4♦,S,2♥,11,150,98.00,64.00
45,21,70,3♦,S,2♥,10,130,52.00,110.00
45,25,60,3♦,S,2♥,10,130,52.00,110.00
45,32,90,3♥,E,A♦,5,400,130.00,32.00
45,37,103,3NT,N,A♥,11,660,151.00,11.00
45,40,4,4♦,S,2♥,11,150,98.00,64.00
45,42,130,3♦,S,5♥,10,130,52.00,110.00
45,47,16,3NT,S,J♠,10,630,146.00,16.00
45,52,7,3♦,S,2♥,10,130,52.00,110.00
45,55,105,3NT,N,A♥,12,690,154.00,8.00
45,57,92,3♦,S,2♥,10,130,52.00,110.00
45,59,141,3♦,S,2♥,10,130,52.00,110.00
45,64,24,3♦,S,2♥,11,150,98.00,64.00
45,66,83,3♦,S,2♥,10,130,52.00,110.00
45,73,161,3♥,E,K♦,5,400,130.00,32.00
45,75,145,3♦,S,2♥,11,150,98.00,64.00
45,77,1,3♦,S,2♥,10,130,52.00,110.00
45,82,102,4♦,S,2♥,10,130,52.00,110.00
45,85,35,4♦,S,2♥,10,130,52.00,110.00
45,91,158,4♦,S,2♥,10,130,52.00,110.00
45,95,26,3♦,S,2♥,10,130,52.00,110.00
45,97,43,3♦,S,2♥,9,110,12.00,150.00
45,106,148,3♦,S,2♥,9,110,12.00,150.00
45,108,72,3NT,N,Q♥,13,720,159.00,3.00
45,111,135,4♦,S,2♥,11,150,98.00,64.00
45,113,51,3♦,S,2♥,11,150,98.00,64.00
45,115,118,4♦,S,2♥,10,130,52.00,110.00
45,117,33,3NT,N,1♦0,13,720,159.00,3.00
45,122,100,3♥*,E,A♦,7,500,136.00,26.00
45,126,147,3♦,S,2♥,9,110,12.00,150.00
45,129,30,3♠,W,J♦,7,200,115.00,47.00
45,133,36,3♦,S,2♥,11,150,98.00,64.00
45,137,144,2♦,S,2♥,10,130,52.00,110.00
45,140,2,3♦,S,2♥,10,130,52.00,110.00
45,146,8,3♦,S,2♥,9,110,12.00,150.00
45,152,143,3♥,E,A♦,6,300,123.00,39.00
45,157,139,3♦,S,2♥,9,110,12.00,150.00
45,163,23,3♦,S,J♠,10,130,52.00,110.00
45,3,120,4♥,E,A♦,5,500,136.00,26.00
45,9,134,3♥,E,A♦,6,300,123.00,39.00
45,13,88,4♠,W,J♦,7,300,123.00,39.00
45,15,54,3♦,S,2♥,11,150,98.00,64.00
45,19,86,3♥,E,A♦,5,400,130.00,32.00
45,22,5,3♦,S,2♥,11,150,98.00,64.00
45,29,151,3♦,S,2♥,11,150,98.00,64.00
45,34,132,3♥,E,A♦,6,300,123.00,39.00
45,39,28,3♦,S,2♥,10,130,52.00,110.00
45,41,71,5♦,S,2♥,11,600,141.00,21.00
45,46,87,3♦,S,J♠,10,130,52.00,110.00
45,49,10,4♦,S,2♥,10,130,52.00,110.00
45,53,98,3NT,N,Q♦,13,720,159.00,3.00
45,56,27,3♠,W,J♦,7,200,115.00,47.00
45,58,109,4♦,S,2♥,10,130,52.00,110.00
45,63,48,4♦,N,2♥,10,130,52.00,110.00
45,65,153,3NT,N,Q♥,13,720,159.00,3.00
45,68,12,3♦,S,2♥,10,130,52.00,110.00
45,74,101,4♦,S,2♥,10,130,52.00,110.00
45,76,67,1♥*,E,A♦,5,500,136.00,26.00
45,79,44,3♦,S,2♥,9,110,12.00,150.00
45,84,78,3♦,S,2♥,11,150,98.00,64.00
45,89,61,4♦,S,2♥,9,-100,4.00,158.00
45,93,160,3♦,S,2♥,9,110,12.00,150.00
45,96,104,3♦,S,2♥,10,130,52.00,110.00
45,99,20,3NT,S,J♠,9,600,141.00,21.00
45,107,50,3♦,S,2♥,10,130,52.00,110.00
45,110,45,2♦,S,2♥,10,130,52.00,110.00
45,112,124,3♦,S,2♥,11,150,98.00,64.00
45,114,150,3♦,S,2♥,10,130,52.00,110.00
45,116,62,3♦,S,2♥,10,130,52.00,110.00
45,121,164,3NT,N,K♠,10,630,146.00,16.00
45,125,81,3♦,S,2♥,10,130,52.00,110.00
45,127,119,3NT,N,Q♥,11,660,151.00,11.00
45,131,31,2♦,S,2♥,10,130,52.00,110.00
45,136,94,3♦,S,2♥,10,130,52.00,110.00
45,138,69,3♠,W,J♦,7,200,115.00,47.00
45,142,38,5♦,S,2♥,9,-200,1.00,161.00
45,149,155,3♦,S,2♥,10,130,52.00,110.00
45,156,128,3♦,S,4♥,11,150,98.00,64.00
45,162,154,3NT,S,J♠,10,630,146.00,16.00
46,6,159,3♠,W,8♦,10,-170,40.00,122.00
46,11,18,4♥,N,3♠,11,450,133.00,29.00
46,14,123,4♠,W,8♦,9,50,84.00,78.00
46,17,80,4♠*,W,8♦,10,-590,5.00,157.00
46,21,70,4♠,W,8♦,9,50,84.00,78.00
46,25,60,5♥*,N,3♠,11,650,158.00,4.00
46,32,90,5♥,N,2♠,12,480,147.00,15.00
46,37,103,3♥,S,A♠,11,200,112.00,50.00
46,40,4,2♠,W,8♦,8,-110,73.00,89.00
46,42,130,4♠,W,8♦,10,-420,16.00,146.00
46,47,16,4♥,N,9♣,11,450,133.00,29.00
46,52,7,3NT,W,8♦,10,-430,10.00,152.00
46,55,105,2♠,W,8♦,10,-170,40.00,122.00
46,57,92,2♠,W,8♦,10,-170,40.00,122.00
46,59,141,4♥*,N,1♠0,11,690,162.00,0.00
46,64,24,3♠*,W,8♦,10,-630,2.00,160.00
46,66,83,3♠,W,8♦,9,-140,64.00,98.00
46,73,161,4♥,S,K♠,11,450,133.00,29.00
46,75,145,4♥,S,A♠,11,450,133.00,29.00
46,77,1,3♠,W,8♦,9,-140,64.00,98.00
46,82,102,4♥,N,Q♦,11,450,133.00,29.00
46,85,35,4♠,W,8♦,10,-420,16.00,146.00
46,91,158,4♠*,W,8♦,9,100,100.00,62.00
46,95,26,4♠,W,8♦,9,50,84.00,78.00
46,97,43,3♠,W,8♦,9,-140,64.00,98.00
46,106,148,3NT,E,A♦,9,-400,22.00,140.00
46,108,72,4♥,N,1♠0,11,450,133.00,29.00
46,111,135,4♠,W,8♦,10,-420,16.00,146.00
46,113,51,3♠,W,8♦,10,-170,40.00,122.00
46,115,118,5♥,N,1♠0,11,450,133.00,29.00
46,117,33,4♥,N,2♠,12,480,147.00,15.00
46,122,100,4♠,W,8♦,8,100,100.00,62.00
46,126,147,3♠,W,4♠,10,-170,40.00,122.00
46,129,30,4♠,W,8♦,9,50,84.00,78.00
46,133,36,3♠,W,8♦,10,-170,40.00,122.00
46,137,144,4♠*,W,8♦,10,-590,5.00,157.00
46,140,2,5♣*,E,A♦,9,300,119.00,43.00
46,146,8,2♠*,W,8♦,10,-670,0.00,162.00
46,152,143,3♠,W,8♦,8,50,84.00,78.00
46,157,139,4♠,W,7♦,10,-420,16.00,146.00
46,163,23,3♠,W,8♦,10,-170,40.00,122.00
46,3,120,4♠,W,8♦,8,100,100.00,62.00
46,9,134,3♠,W,8♦,9,-140,64.00,98.00
46,13,88,3♣,E,A♦,9,-110,73.00,89.00
46,15,54,5♣*,E,A♦,9,300,119.00,43.00
46,19,86,3♠,W,8♦,10,-170,40.00,122.00
46,22,5,2♠,W,8♦,9,-140,64.00,98.00
46,29,151,4♠,W,8♦,8,100,100.00,62.00
46,34,132,3♠,W,7♦,9,-140,64.00,98.00
46,39,28,5♥*,N,3♠,11,650,158.00,4.00
46,41,71,4♥,N,3♠,11,450,133.00,29.00
46,46,87,4♠*,W,3♦,9,100,100.00,62.00
46,49,10,4♠*,W,8♦,9,100,100.00,62.00
46,53,98,3♥,N,3♠,11,200,112.00,50.00
46,56,27,5♥*,N,1♠0,11,650,158.00,4.00
46,58,109,3♠,W,8♦,10,-170,40.00,122.00
46,63,48,4♦,S,A♠,6,-200,24.00,138.00
46,65,153,4♠*,W,8♦,9,100,100.00,62.00
46,68,12,4♠*,W,4♠,7,500,153.00,9.00
46,74,101,5♦,S,K♠,8,-150,56.00,106.00
46,76,67,4♠,W,3♦,9,50,84.00,78.00
46,79,44,3♠,E,8♦,10,-170,40.00,122.00
46,84,78,3♠,W,8♦,10,-170,40.00,122.00
46,89,61,3♠,W,8♦,10,-170,40.00,122.00
46,93,160,4♠,W,5♥,8,100,100.00,62.00
46,96,104,3♥,N,1♠0,11,200,112.00,50.00
46,99,20,4♥,N,2♠,12,480,147.00,15.00
46,107,50,3♠,W,8♦,10,-170,40.00,122.00
46,110,45,5♥,N,2♠,12,480,147.00,15.00
46,112,124,5♥,N,3♠,10,-50,76.00,86.00
46,114,150,3♠,W,8♦,10,-170,40.00,122.00
46,116,62,4♥,N,2♠,11,450,133.00,29.00
46,121,164,4♠*,W,8♦,9,100,100.00,62.00
46,125,81,4♥,N,1♠0,11,450,133.00,29.00
46,127,119,3♠*,W,8♦,9,-530,8.00,154.00
46,131,31,3♠,W,8♦,10,-170,40.00,122.00
46,136,94,3♠,W,8♦,8,50,84.00,78.00
46,138,69,4♠,W,8♦,10,-420,16.00,146.00
46,142,38,2♠,W,8♦,9,-140,64.00,98.00
46,149,155,4♠*,W,8♦,8,300,119.00,43.00
46,156,128,5♣*,E,K♦,9,300,119.00,43.00
46,162,154,4♠*,W,5♥,7,500,153.00,9.00
47,6,159,4♦,S,5♠,10,130,99.00,63.00
47,11,18,5♦,S,5♠,11,600,134.00,28.00
47,14,123,5♦*,S,Q♥,11,750,148.00,14.00
47,17,80,5♦*,S,Q♥,12,950,162.00,0.00
47,21,70,4♠,W,2♦,11,-450,17.00,145.00
47,25,60,3♦,N,A♠,11,150,116.00,46.00
47,32,90,2NT,S,7♥,3,-500,8.00,154.00
47,37,103,4♦,S,7♥,11,150,116.00,46.00
47,40,4,4♥,W,2♦,7,150,116.00,46.00
47,42,130,4♠*,W,2♦,11,-690,1.00,161.00
47,47,16,5♦*,S,Q♥,11,750,148.00,14.00
47,52,7,4♠,E,A♦,10,-420,30.00,132.00
47,55,105,2♦,S,6♣,11,150,116.00,46.00
47,57,92,3♠,E,A♦,11,-200,53.00,109.00
47,59,141,5♠,E,A♦,10,50,80.00,82.00
47,64,24,5♠,W,2♦,10,50,80.00,82.00
47,66,83,4♦,S,8♣,10,130,99.00,63.00
47,73,161,4♦,S,5♠,11,150,116.00,46.00
47,75,145,3♠,W,2♠,12,-230,39.00,123.00
47,77,1,5♦,S,2♠,10,-100,70.00,92.00
47,82,102,4♠,E,5♣,11,-450,17.00,145.00
47,85,35,5♦*,S,Q♥,11,750,148.00,14.00
47,91,158,5♦*,S,Q♥,10,-200,53.00,109.00
47,95,26,3♠,E,A♦,9,-140,66.00,96.00
47,97,43,3♦,S,8♣,11,150,116.00,46.00
47,106,148,3♠,W,2♦,11,-200,53.00,109.00
47,108,72,5♦*,S,5♠,11,750,148.00,14.00
47,111,135,4♦,S,5♠,10,130,99.00,63.00
47,113,51,2♦,S,8♣,11,150,116.00,46.00
47,115,118,4♦,S,8♣,11,150,116.00,46.00
47,117,33,4♥,W,2♦,8,100,92.00,70.00
47,122,100,4♠,E,5♣,9,50,80.00,82.00
47,126,147,5♦*,S,Q♥,11,750,148.00,14.00
47,129,30,4♦,S,Q♥,11,150,116.00,46.00
47,133,36,4♦,S,Q♥,11,150,116.00,46.00
47,137,144,5♦*,S,5♠,11,750,148.00,14.00
47,140,2,3♠,W,2♦,11,-200,53.00,109.00
47,146,8,2♦,S,8♣,10,130,99.00,63.00
47,152,143,5♦*,S,Q♥,11,750,148.00,14.00
47,157,139,5♦,S,Q♥,11,600,134.00,28.00
47,163,23,2♠,E,3♠,11,-200,53.00,109.00
47,3,120,4♦,S,8♣,11,150,116.00,46.00
47,9,134,4♠,E,A♦,10,-420,30.00,132.00
47,13,88,5♦*,S,Q♥,11,750,148.00,14.00
47,15,54,4♠,W,5♥,9,50,80.00,82.00
47,19,86,4♦*,S,8♣,11,910,160.00,2.00
47,22,5,4♥,W,2♠,9,50,80.00,82.00
47,29,151,3♠,E,A♦,11,-200,53.00,109.00
47,34,132,3♦,N,A♠,11,150,116.00,46.00
47,39,28,4♥*,W,2♦,8,300,130.00,32.00
47,41,71,5♠,W,2♦,10,50,80.00,82.00
47,46,87,2♠,W,3♥,8,-110,68.00,94.00
47,49,10,4♠,E,A♦,10,-420,30.00,132.00
47,53,98,4♠*,W,2♦,10,-590,6.00,156.00
47,56,27,3♠,W,2♦,11,-200,53.00,109.00
47,58,109,4♠,E,A♦,11,-450,17.00,145.00
47,63,48,2♠,E,5♣,11,-200,53.00,109.00
47,65,153,4♠*,W,7♦,11,-690,1.00,161.00
47,68,12,3♠,E,5♣,12,-230,39.00,123.00
47,74,101,4♠,E,2♦,10,-420,30.00,132.00
47,76,67,4♥,W,3♦,9,50,80.00,82.00
47,79,44,4♠,W,K♦,10,-420,30.00,132.00
47,84,78,4♠,E,A♦,11,-450,17.00,145.00
47,89,61,5♦*,S,8♣,11,750,148.00,14.00
47,93,160,5♦*,S,Q♥,10,-200,53.00,109.00
47,96,104,5♦*,S,3♠,11,750,148.00,14.00
47,99,20,4♠,E,5♣,10,-420,30.00,132.00
47,107,50,4♥,W,2♦,9,50,80.00,82.00
47,110,45,3♠,E,A♦,11,-200,53.00,109.00
47,112,124,5♠,E,A♦,11,-450,17.00,145.00
47,114,150,5♠,W,2♦,10,50,80.00,82.00
47,116,62,3♠,W,2♦,11,-200,53.00,109.00
47,121,164,5♠*,W,2♠,11,-650,4.00,158.00
47,125,81,4♠,W,K♦,11,-450,17.00,145.00
47,127,119,6♠,E,A♦,10,100,92.00,70.00
47,131,31,4♦,S,Q♥,11,150,116.00,46.00
47,136,94,5♠,E,5♣,12,-480,10.00,152.00
47,138,69,5♦,S,5♠,11,600,134.00,28.00
47,142,38,5♦*,S,8♣,11,750,148.00,14.00
47,149,155,4♠,W,2♦,10,-420,30.00,132.00
47,156,128,3♥,W,2♦,7,100,92.00,70.00
47,162,154,2♠,E,5♣,11,-200,53.00,109.00
48,6,159,1NT,W,8♠,6,100,105.30,56.70
48,11,18,1NT,S,K♥,7,90,73.91,88.09
48,14,123,1♦,W,7♣,8,-90,21.27,140.73
48,17,80,1NT,S,K♥,7,90,73.91,88.09
48,21,70,1NT,W,J♠,7,-90,21.27,140.73
48,25,60,1♠,N,1♥0,7,80,68.85,93.15
48,32,90,2♠,N,2♦,7,-50,57.72,104.28
48,37,103,1NT,W,Q♠,6,100,105.30,56.70
48,40,4,1NT,W,8♠,7,-90,21.27,140.73
48,42,130,1♦,W,7♣,7,-70,40.51,121.49
48,47,16,2♠,N,Q♦,7,-50,57.72,104.28
48,52,7,1♥,W,6♥,6,100,105.30,56.70
48,55,105,1♥,W,7♣,5,200,151.86,10.14
48,57,92,1NT,S,K♥,6,-50,57.72,104.28
48,59,141,1♦,W,Q♠,6,100,105.30,56.70
48,64,24,1♥,W,7♣,6,100,105.30,56.70
48,66,83,1♦,W,7♣,7,-70,40.51,121.49
48,73,161,3♠,N,2♦,6,-150,0.01,161.99
48,75,145,2♣,W,6♥,7,100,105.30,56.70
48,77,1,1♦,W,8♦,7,-70,40.51,121.49
48,82,102,1♦,W,9♦,6,100,105.30,56.70
48,85,35,1NT,W,9♦,6,100,105.30,56.70
48,91,158,1♥,W,7♣,7,-80,30.38,131.62
48,95,26,1NT,S,K♥,6,-50,57.72,104.28
48,97,43,2♠,N,1♥0,6,-100,10.14,151.86
48,106,148,1NT,S,K♥,7,90,73.91,88.09
48,108,72,2♠,N,1♥0,7,-50,57.72,104.28
48,111,135,1NT,W,7♣,6,100,105.30,56.70
48,113,51,1♥,W,7♣,6,100,105.30,56.70
48,115,118,1♥,W,5♥,5,200,151.86,10.14
48,117,33,2♠,N,1♥0,8,110,137.69,24.31
48,122,100,1♣,W,3♣,7,-70,40.51,121.49
48,126,147,1NT,W,8♠,6,100,105.30,56.70
48,129,30,1♠,E,5♣,7,-80,30.38,131.62
48,133,36,1♥,W,3♥,5,200,151.86,10.14
48,137,144,1NT,W,7♣,6,100,105.30,56.70
48,140,2,1NT,W,9♣,6,100,105.30,56.70
48,146,8,1NT,S,K♥,6,-50,57.72,104.28
48,152,143,1NT,W,Q♠,5,200,151.86,10.14
48,157,139,1NT,W,Q♠,6,100,105.30,56.70
48,163,23,1NT,W,5♥,6,100,105.30,56.70
48,3,120,1♥,W,A♦,6,100,105.30,56.70
48,9,134,1♦,W,7♣,7,-70,40.51,121.49
48,13,88,2♠,N,1♥0,6,-100,10.14,151.86
48,15,54,1NT,W,5♥,5,200,151.86,10.14
48,19,86,1♠,N,1♥0,8,110,137.69,24.31
48,22,5,1♥,W,A♦,6,100,105.30,56.70
48,29,151,1NT,N,2♦,6,-50,57.72,104.28
48,34,132,1♥,W,6♥,5,200,151.86,10.14
48,39,28,3♠,S,1♥0,7,-100,10.14,151.86
48,41,71,1NT,W,9♣,7,-90,21.27,140.73
48,46,87,1NT,W,7♣,6,100,105.30,56.70
48,49,10,1♥,W,9♣,8,-110,3.05,158.95
48,53,98,1♥,W,7♣,6,100,105.30,56.70
48,56,27,1NT,W,7♣,4,300,161.99,0.01
48,58,109,1♥,W,3♣,7,-80,30.38,131.62
48,63,48,1NT,W,8♠,7,-90,21.27,140.73
48,65,153,1♥,W,3♣,6,100,105.30,56.70
48,68,12,2♠,N,2♦,7,-50,57.72,104.28
48,74,101,1NT,N,K♥,5,-100,10.14,151.86
48,76,67,VOID,-,-,-,-,-,-
48,79,44,1NT,S,K♥,6,-50,57.72,104.28
48,84,78,1♦,W,7♣,7,-70,40.51,121.49
48,89,61,1♥,W,7♣,6,100,105.30,56.70
48,93,160,3♣,W,3♣,7,200,151.86,10.14
48,96,104,1♥,W,6♥,6,100,105.30,56.70
48,99,20,1♥,W,3♣,8,-110,3.05,158.95
48,107,50,1♣,W,5♥,7,-70,40.51,121.49
48,110,45,2♥,S,A♣,8,110,137.69,24.31
48,112,124,1♥,W,5♥,6,100,105.30,56.70
48,114,150,1♥,W,3♥,5,200,151.86,10.14
48,116,62,1NT,W,6♥,5,200,151.86,10.14
48,121,164,2♠,N,1♥0,8,110,137.69,24.31
48,125,81,1NT,S,3♦,7,90,73.91,88.09
48,127,119,1NT,W,7♣,7,-90,21.27,140.73
48,131,31,1NT,W,Q♠,6,100,105.30,56.70
48,136,94,2♠,N,Q♦,6,-100,10.14,151.86
48,138,69,1♦,W,7♣,6,100,105.30,56.70
48,142,38,2♠,N,1♥0,8,110,137.69,24.31
48,149,155,2♠,N,1♥0,7,-50,57.72,104.28
48,156,128,1♦,W,5♥,6,100,105.30,56.70
48,162,154,2♦,W,5♥,7,100,105.30,56.70
49,6,159,5♥,S,1♣0,11,450,50.00,112.00
